job_id,name,queue_state,acct_state,exit_code,nodes,tres_per_node,reason,start_time,queue_time,elapsed,acct_start,acct_end
2109525,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0133,2026-06-12T14:43:51,9:09,00:09:10,2026-06-12T14:43:51,Unknown
2109534,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0071,2026-06-12T14:44:23,8:37,00:08:38,2026-06-12T14:44:23,Unknown
2109539,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0018,2026-06-12T14:44:54,8:06,00:08:07,2026-06-12T14:44:54,Unknown
2109544,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0170,2026-06-12T14:44:54,8:06,00:08:07,2026-06-12T14:44:54,Unknown
2109296,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0142,2026-06-12T14:24:26,28:34,00:28:35,2026-06-12T14:24:26,Unknown
2109303,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0235,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109310,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0230,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109318,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,,FAILED,1:0,,,,,,00:01:23,2026-06-12T14:24:45,2026-06-12T14:26:08
2109389,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0213,2026-06-12T14:28:38,24:22,00:24:23,2026-06-12T14:28:38,Unknown
2109298,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0045,2026-06-12T14:24:28,28:32,00:28:33,2026-06-12T14:24:28,Unknown
2109305,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0221,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109313,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0257,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109320,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,,FAILED,1:0,,,,,,00:01:24,2026-06-12T14:24:45,2026-06-12T14:26:09
2109391,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0020,2026-06-12T14:28:38,24:22,00:24:23,2026-06-12T14:28:38,Unknown
2109297,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4,,COMPLETED,0:0,,,,,,00:12:06,2026-06-12T14:24:26,2026-06-12T14:36:32
2109304,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8,,COMPLETED,0:0,,,,,,00:11:47,2026-06-12T14:24:45,2026-06-12T14:36:32
2109311,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16,,FAILED,1:0,,,,,,00:00:17,2026-06-12T14:24:45,2026-06-12T14:25:02
2109319,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,,FAILED,1:0,,,,,,00:01:42,2026-06-12T14:24:45,2026-06-12T14:26:27
2109390,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0214,2026-06-12T14:28:38,24:22,00:24:23,2026-06-12T14:28:38,Unknown
2109447,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16,,COMPLETED,0:0,,,,,,00:13:02,2026-06-12T14:32:18,2026-06-12T14:45:20
2109299,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl32k_bsweep_lyris_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0014,2026-06-12T14:24:28,28:32,00:28:33,2026-06-12T14:24:28,Unknown
2109306,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl32k_bsweep_lyris_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0282,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109314,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl32k_bsweep_lyris_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0260,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109321,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0044,2026-06-12T14:24:46,28:14,00:28:15,2026-06-12T14:24:46,Unknown
2109393,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0021,2026-06-12T14:28:38,24:22,00:24:23,2026-06-12T14:28:38,Unknown
2109302,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl32k_bsweep_lyris_bs4,,COMPLETED,0:0,,,,,,00:20:02,2026-06-12T14:24:42,2026-06-12T14:44:44
2109309,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl32k_bsweep_lyris_bs8,,COMPLETED,0:0,,,,,,00:20:28,2026-06-12T14:24:45,2026-06-12T14:45:13
2109317,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl32k_bsweep_lyris_bs16,,COMPLETED,0:0,,,,,,00:25:04,2026-06-12T14:24:45,2026-06-12T14:49:49
2109325,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,,FAILED,1:0,,,,,,00:00:58,2026-06-12T14:24:46,2026-06-12T14:25:44
2109397,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0141,2026-06-12T14:29:09,23:51,00:23:52,2026-06-12T14:29:09,Unknown
2109301,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl32k_bsweep_lyris_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0204,2026-06-12T14:24:33,28:27,00:28:28,2026-06-12T14:24:33,Unknown
2109308,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl32k_bsweep_lyris_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0223,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109316,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl32k_bsweep_lyris_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0264,2026-06-12T14:24:45,28:15,00:28:16,2026-06-12T14:24:45,Unknown
2109324,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0254,2026-06-12T14:24:46,28:14,00:28:15,2026-06-12T14:24:46,Unknown
2109395,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0023,2026-06-12T14:28:38,24:22,00:24:23,2026-06-12T14:28:38,Unknown
2109300,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl32k_bsweep_lyris_bs4,,COMPLETED,0:0,,,,,,00:09:08,2026-06-12T14:24:28,2026-06-12T14:33:36
2109307,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl32k_bsweep_lyris_bs8,,COMPLETED,0:0,,,,,,00:08:54,2026-06-12T14:24:45,2026-06-12T14:33:39
2109315,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl32k_bsweep_lyris_bs16,,COMPLETED,0:0,,,,,,00:08:51,2026-06-12T14:24:45,2026-06-12T14:33:36
2109323,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0253,2026-06-12T14:24:46,28:14,00:28:15,2026-06-12T14:24:46,Unknown
2109394,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl32k_bsweep_lyris_bs32,,COMPLETED,0:0,,,,,,00:15:55,2026-06-12T14:28:38,2026-06-12T14:44:33
2102220,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,02:46:23,2026-06-11T21:49:29,2026-06-12T00:35:52
2102222,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,03:38:25,2026-06-11T21:50:02,2026-06-12T01:28:27
2102221,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,00:55:19,2026-06-11T21:50:02,2026-06-11T22:45:21
2102223,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,01:29:50,2026-06-11T21:50:02,2026-06-11T23:19:52
2102301,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,02:27:21,2026-06-11T21:53:22,2026-06-12T00:20:43
2102300,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,04:04:16,2026-06-11T21:53:22,2026-06-12T01:57:38
2102225,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl64k_lyris,,COMPLETED,0:0,,,,,,00:21:03,2026-06-11T21:51:08,2026-06-11T22:12:11
2103166,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl96k_lyris_maxctxdiag,,COMPLETED,0:0,,,,,,01:29:25,2026-06-12T00:43:32,2026-06-12T02:12:57
2103213,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl96k_lyris_after2103166,,COMPLETED,0:0,,,,,,04:05:06,2026-06-12T03:03:16,2026-06-12T07:08:22
2103214,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl96k_lyris_after2103166,,TIMEOUT,0:0,,,,,,05:00:25,2026-06-12T03:03:16,2026-06-12T08:03:41
2103212,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl96k_lyris_after2103166,,COMPLETED,0:0,,,,,,03:00:43,2026-06-12T03:02:44,2026-06-12T06:03:27
2102302,coreai_dlalgo_llm-specdec.baseline-qwen30ba3b_swe_verified_osl128k_lyris,,COMPLETED,0:0,,,,,,03:40:02,2026-06-11T21:53:55,2026-06-12T01:33:57
2102304,coreai_dlalgo_llm-specdec.pard-qwen30ba3b_swe_verified_osl128k_lyris,,TIMEOUT,0:0,,,,,,05:00:24,2026-06-11T21:57:46,2026-06-12T02:58:10
2102303,coreai_dlalgo_llm-specdec.suffix-qwen30ba3b_swe_verified_osl128k_lyris,,COMPLETED,0:0,,,,,,00:53:56,2026-06-11T21:55:01,2026-06-11T22:48:57
2102305,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl128k_lyris,,FAILED,1:0,,,,,,00:20:00,2026-06-11T22:15:19,2026-06-11T22:35:19
2102585,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl128k_lyris_retrybaseline,,FAILED,1:0,,,,,,00:19:57,2026-06-11T22:57:46,2026-06-11T23:17:43
2102797,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl128k_lyris_cuda_diag_baseline,,FAILED,1:0,,,,,,00:31:15,2026-06-11T23:34:37,2026-06-12T00:05:52
2102987,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl128k_lyris_flashattn_diag,,FAILED,1:0,,,,,,00:28:39,2026-06-12T00:10:02,2026-06-12T00:38:41
2103047,coreai_dlalgo_llm-specdec.baseline-qwen8_swe_verified_osl128k_lyris_flashattn_nodebug,,CANCELLED,0:0,,,,,,00:00:00,None,2026-06-12T00:38:58
2102309,coreai_dlalgo_llm-specdec.eagle3-qwen8_swe_verified_osl128k_lyris,,COMPLETED,0:0,,,,,,03:16:35,2026-06-11T22:20:03,2026-06-12T01:36:38
2102307,coreai_dlalgo_llm-specdec.pard2-qwen8_swe_verified_osl128k_lyris,,TIMEOUT,0:0,,,,,,05:00:24,2026-06-11T22:15:19,2026-06-12T03:15:43
2102306,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl128k_lyris,,FAILED,1:0,,,,,,00:04:10,2026-06-11T22:15:19,2026-06-11T22:19:29
2103048,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl128k_lyris_flashattn_nodebug,,CANCELLED,0:0,,,,,,00:00:00,None,2026-06-12T00:38:58
2102675,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl128k_lyris_retryk4,,FAILED,1:0,,,,,,00:08:58,2026-06-11T23:08:13,2026-06-11T23:17:11
2102541,coreai_dlalgo_llm-specdec.suffix-qwen8_swe_verified_osl128k_lyris_retryk8,,FAILED,1:0,,,,,,00:05:12,2026-06-11T22:57:46,2026-06-11T23:02:58
